Key,press_time,release_time,platform_ids,session_id,user_ids
Key.space,1.71924869117694e+18,126948864,3,1,36
'u',1.719248691367277e+18,67256064,3,1,36
'n',1.719248691560476e+18,47130112,3,1,36
'i',1.719248691710782e+18,64665088,3,1,36
't',1.719248691854804e+18,88022016,3,1,36
'y',1.719248691983639e+18,78499072,3,1,36
Key.space,1.719248692373536e+18,127214080,3,1,36
't',1.71924869268372e+18,77135104,3,1,36
'o',1.71924869279653e+18,64507136,3,1,36
'w',1.719248693028513e+18,80871936,3,1,36
'a',1.71924869320954e+18,94124032,3,1,36
'r',1.71924869331097e+18,60360960,3,1,36
'd',1.71924869345601e+18,84809984,3,1,36
's',1.71924869371702e+18,102171136,3,1,36
Key.space,1.71924869382194e+18,120376064,3,1,36
't',1.719248694087441e+18,79234048,3,1,36
'h',1.719248694272248e+18,49690880,3,1,36
'e',1.719248694392881e+18,81097984,3,1,36
Key.space,1.719248694490176e+18,75927040,3,1,36
'c',1.719248694634924e+18,92057088,3,1,36
'o',1.719248694748608e+18,50425088,3,1,36
'm',1.719248694928362e+18,41115904,3,1,36
'm',1.719248695046271e+18,55898112,3,1,36
'o',1.71924869525017e+18,45320960,3,1,36
'n',1.719248695418515e+18,67452928,3,1,36
Key.space,1.719248695534173e+18,90649088,3,1,36
'g',1.719248695911273e+18,90236928,3,1,36
'o',1.719248696042556e+18,82281984,3,1,36
'a',1.719248696208685e+18,110307840,3,1,36
'l',1.719248696319769e+18,93479936,3,1,36
'c',1.719248713820327e+18,311151104,3,1,36
'c',1.719248714227652e+18,104442880,3,1,36
'c',1.719248714412214e+18,129188096,3,1,36
Key.cmd,1.719248713343066e+18,1264837888,3,1,36
Key.shift,1.719249005734066e+18,182846208,3,1,36
's',1.719249006054238e+18,87111168,3,1,36
'c',1.719249006299637e+18,79448064,3,1,36
'a',1.719249006464557e+18,110825984,3,1,36
'r',1.719249006641918e+18,77649920,3,1,36
Key.space,1.719249006769745e+18,103936000,3,1,36
Key.shift,1.719249007378277e+18,245477888,3,1,36
'v',1.719249007641101e+18,48051968,3,1,36
'e',1.719249007764722e+18,102355200,3,1,36
'n',1.719249007910536e+18,64007936,3,1,36
't',1.71924900813608e+18,75220224,3,1,36
Key.space,1.719249008262633e+18,104327936,3,1,36
Key.space,1.719249008667225e+18,119757824,3,1,36
Key.backspace,1.719249009637711e+18,112978944,3,1,36
Key.space,1.719249010088574e+18,103612928,3,1,36
'0',1.719249010357511e+18,71123200,3,1,36
'2',1.719249011468067e+18,89783808,3,1,36
'0',1.719249011627691e+18,65148928,3,1,36
'1',1.71924901178575e+18,103966976,3,1,36
'6',1.719249012093144e+18,56707840,3,1,36
Key.space,1.719249013185614e+18,156163840,3,1,36
'-',1.719249013471183e+18,88253952,3,1,36
Key.space,1.719249013661861e+18,82478848,3,1,36
's',1.719249013891221e+18,123291904,3,1,36
'e',1.719249014214694e+18,60573184,3,1,36
'e',1.719249014348068e+18,61419008,3,1,36
'm',1.719249014493663e+18,73092096,3,1,36
's',1.719249014591052e+18,120340992,3,1,36
Key.space,1.719249014714225e+18,100439040,3,1,36
'e',1.719249014957372e+18,85009152,3,1,36
'n',1.719249015123744e+18,68442880,3,1,36
't',1.719249015404103e+18,69954048,3,1,36
'i',1.719249015511739e+18,56641024,3,1,36
'e',1.719249015918083e+18,133626880,3,1,36
'l',1.719249016084738e+18,68440832,3,1,36
't',1.719249016316913e+18,114573056,3,1,36
Key.space,1.719249016491573e+18,107209984,3,1,36
Key.backspace,1.719249016951086e+18,57274880,3,1,36
Key.backspace,1.71924901709232e+18,61817088,3,1,36
Key.backspace,1.719249017260743e+18,60812032,3,1,36
Key.backspace,1.719249017735875e+18,87717888,3,1,36
'r',1.719249018034964e+18,87416064,3,1,36
'e',1.719249018235142e+18,97726208,3,1,36
'l',1.71924901830009e+18,89743872,3,1,36
'y',1.719249018585688e+18,81325824,3,1,36
Key.space,1.719249018695231e+18,91152128,3,1,36
's',1.719249018774911e+18,100134912,3,1,36
't',1.719249018926765e+18,57571840,3,1,36
'a',1.719249019006039e+18,103267072,3,1,36
'g',1.719249019131889e+18,69259008,3,1,36
'e',1.71924901925425e+18,79943936,3,1,36
'd',1.719249019443992e+18,98332928,3,1,36
Key.space,1.719249020252753e+18,100387072,3,1,36
'b',1.719249020508455e+18,55821056,3,1,36
'u',1.719249020716657e+18,72911104,3,1,36
't',1.719249020915677e+18,87140096,3,1,36
Key.space,1.719249021019806e+18,103986944,3,1,36
'i',1.719249021214878e+18,48376064,3,1,36
't',1.719249021374917e+18,90128896,3,1,36
Key.space,1.719249021587139e+18,127642880,3,1,36
'w',1.719249021875636e+18,92217088,3,1,36
'a',1.719249022076699e+18,144449024,3,1,36
's',1.719249022218209e+18,118108928,3,1,36
Key.space,1.719249022398289e+18,100822016,3,1,36
's',1.719249022586568e+18,109538048,3,1,36
't',1.719249022886966e+18,84073984,3,1,36
'i',1.719249023044372e+18,59961088,3,1,36
'l',1.719249023242084e+18,57470976,3,1,36
'l',1.719249023381822e+18,91939072,3,1,36
Key.space,1.719249023600984e+18,124078848,3,1,36
'v',1.719249024253961e+18,64218112,3,1,36
'e',1.719249024373907e+18,93571072,3,1,36
'r',1.719249024578232e+18,83659008,3,1,36
'y',1.71924902469993e+18,70697984,3,1,36
Key.space,1.71924902484443e+18,103543808,3,1,36
'f',1.719249025041699e+18,85807872,3,1,36
'u',1.719249025226355e+18,50082048,3,1,36
'n',1.719249025704361e+18,63417088,3,1,36
Key.space,1.719249025858987e+18,103694080,3,1,36
't',1.719249025992382e+18,124006144,3,1,36
'o',1.719249026152552e+18,105124096,3,1,36
Key.space,1.719249026302934e+18,117423872,3,1,36
'w',1.719249026535564e+18,105614080,3,1,36
'a',1.719249026800243e+18,114481152,3,1,36
't',1.719249027067643e+18,68051200,3,1,36
'c',1.719249027233379e+18,98379008,3,1,36
'h',1.719249027335673e+18,84379904,3,1,36
'.',1.719249027808602e+18,108881920,3,1,36
Key.space,1.719249028128686e+18,96642048,3,1,36
Key.shift,1.719249028426311e+18,127877120,3,1,36
'a',1.719249028768422e+18,98962176,3,1,36
'y',1.719249028932188e+18,60920064,3,1,36
'b',1.71924902937048e+18,94449920,3,1,36
'e',1.719249029594195e+18,87497984,3,1,36
Key.space,1.719249029749293e+18,104380928,3,1,36
't',1.719249030096796e+18,113438208,3,1,36
'h',1.719249030241627e+18,68355072,3,1,36
'a',1.719249030444135e+18,112869120,3,1,36
't',1.719249030718171e+18,85402112,3,1,36
Key.space,1.719249030866069e+18,101380096,3,1,36
'w',1.719249030950675e+18,106679040,3,1,36
'a',1.719249031142156e+18,108177920,3,1,36
's',1.719249031277787e+18,123699200,3,1,36
Key.space,1.719249031376453e+18,164733952,3,1,36
't',1.719249031625872e+18,109144064,3,1,36
'h',1.719249031748689e+18,77177088,3,1,36
'w',1.719249031895837e+18,106597120,3,1,36
Key.space,1.719249031962369e+18,105412096,3,1,36
'u',1.719249033268014e+18,50643968,3,1,36
'l',1.719249033482369e+18,66786048,3,1,36
't',1.719249033787598e+18,86838016,3,1,36
'i',1.719249033895543e+18,49448960,3,1,36
'm',1.719249034074937e+18,70742784,3,1,36
'a',1.719249034232086e+18,84410880,3,1,36
't',1.719249034879002e+18,89335808,3,1,36
'e',1.719249035115871e+18,125547008,3,1,36
Key.space,1.719249035309876e+18,123843072,3,1,36
'g',1.719249035802472e+18,92358144,3,1,36
'o',1.719249035953864e+18,83368960,3,1,36
'a',1.719249036119192e+18,101041920,3,1,36
'l',1.719249036252086e+18,74867968,3,1,36
'.',1.719249037345773e+18,57704960,3,1,36
'B',1.719249048870065e+18,32722176,3,1,36
Key.shift,1.719249047538131e+18,1428630016,3,1,36
'i',1.719249052778385e+18,85753088,3,1,36
'd',1.71924905305316e+18,104057088,3,1,36
'e',1.719249053282338e+18,89805056,3,1,36
'n',1.719249053408719e+18,93665792,3,1,36
Key.space,1.719249053682436e+18,128292864,3,1,36
'c',1.719249055112534e+18,109252864,3,1,36
'o',1.719249055222703e+18,58909952,3,1,36
'm',1.719249055420895e+18,41767936,3,1,36
'm',1.719249055544034e+18,54330880,3,1,36
'e',1.719249055626661e+18,100003840,3,1,36
'n',1.71924905571397e+18,51646208,3,1,36
't',1.719249055894383e+18,80305920,3,1,36
's',1.719249056020638e+18,102223104,3,1,36
Key.space,1.719249056086404e+18,90400000,3,1,36
'o',1.719249056283503e+18,85931008,3,1,36
'n',1.719249056481053e+18,90686976,3,1,36
Key.space,1.719249056608501e+18,96968960,3,1,36
'u',1.719249057054565e+18,45640960,3,1,36
'k',1.719249057244249e+18,55219968,3,1,36
'r',1.719249058205339e+18,101240064,3,1,36
'a',1.719249058515307e+18,90417920,3,1,36
'i',1.719249058730357e+18,59054080,3,1,36
'n',1.719249058919678e+18,61812992,3,1,36
'e',1.719249059020864e+18,88186112,3,1,36
Key.space,1.719249059115662e+18,96495872,3,1,36
'w',1.719249059322749e+18,90927104,3,1,36
'a',1.719249059505758e+18,108252160,3,1,36
'r',1.719249059711084e+18,114039040,3,1,36
Key.space,1.71924906339788e+18,99073024,3,1,36
'-',1.719249063603628e+18,96793088,3,1,36
Key.space,1.719249064470929e+18,132881152,3,1,36
't',1.719249065120367e+18,112583936,3,1,36
'h',1.719249065261418e+18,77478912,3,1,36
'i',1.719249065473908e+18,60724992,3,1,36
's',1.719249065639204e+18,123020032,3,1,36
Key.space,1.719249065762949e+18,82705920,3,1,36
's',1.7192490660656e+18,94915072,3,1,36
'e',1.71924906625904e+18,56581888,3,1,36
'e',1.719249066393497e+18,63648000,3,1,36
'm',1.719249066530099e+18,80118016,3,1,36
's',1.719249066639553e+18,130633984,3,1,36
Key.space,1.719249066755037e+18,103260160,3,1,36
't',1.719249066921521e+18,97790208,3,1,36
'o',1.719249067014322e+18,106528000,3,1,36
Key.space,1.719249067144036e+18,152474880,3,1,36
'b',1.71924906881785e+18,53899008,3,1,36
'e',1.719249068922702e+18,112216832,3,1,36
Key.space,1.719249069018965e+18,100129024,3,1,36
'a',1.719249069289175e+18,89699840,3,1,36
Key.space,1.71924906939887e+18,96218880,3,1,36
'm',1.719249069623232e+18,68228096,3,1,36
'e',1.719249069756222e+18,95012096,3,1,36
'a',1.719249069981556e+18,124378112,3,1,36
's',1.719249070130716e+18,115005184,3,1,36
'u',1.719249070529126e+18,90452224,3,1,36
'r',1.719249071686393e+18,107919872,3,1,36
'e',1.71924907189438e+18,93027072,3,1,36
'd',1.71924907211203e+18,90974976,3,1,36
Key.space,1.719249072212118e+18,127342080,3,1,36
'd',1.719249072338604e+18,96814080,3,1,36
'e',1.719249072518885e+18,95313920,3,1,36
'c',1.71924907274867e+18,82603008,3,1,36
'i',1.719249072850241e+18,81035008,3,1,36
's',1.719249073011185e+18,136260096,3,1,36
'i',1.719249073098543e+18,71502848,3,1,36
'o',1.719249073278133e+18,70068992,3,1,36
'n',1.719249073462844e+18,89959168,3,1,36
Key.space,1.719249073579744e+18,87213056,3,1,36
'o',1.719249073740958e+18,92273920,3,1,36
'n',1.719249073938199e+18,81477888,3,1,36
Key.space,1.719249074045123e+18,108834816,3,1,36
't',1.71924907413615e+18,126941952,3,1,36
'h',1.719249074280778e+18,74992896,3,1,36
'e',1.719249074413928e+18,123862016,3,1,36
Key.space,1.719249074470819e+18,87601920,3,1,36
'p',1.719249074672853e+18,116826112,3,1,36
'a',1.719249075146374e+18,134731008,3,1,36
'r',1.719249075433612e+18,115296000,3,1,36
't',1.719249075679546e+18,106432768,3,1,36
Key.space,1.71924907581418e+18,101355008,3,1,36
'o',1.719249075987228e+18,84201984,3,1,36
'f',1.719249076178688e+18,90332928,3,1,36
Key.space,1.719249076285703e+18,109118976,3,1,36
'n',1.71924907653293e+18,49620992,3,1,36
Key.backspace,1.719249076864328e+18,80737024,3,1,36
'b',1.719249076973749e+18,98632960,3,1,36
'i',1.719249077082892e+18,78360064,3,1,36
'd',1.719249077254744e+18,105637888,3,1,36
'e',1.719249077444578e+18,96744960,3,1,36
'n',1.719249077538667e+18,99228928,3,1,36
Key.space,1.719249077686158e+18,111340032,3,1,36
's',1.719249077855183e+18,115686912,3,1,36
't',1.719249078080453e+18,73658880,3,1,36
'a',1.719249078197672e+18,95991040,3,1,36
'f',1.719249079058326e+18,78087936,3,1,36
'f',1.719249079214543e+18,63906816,3,1,36
Key.space,1.719249079355256e+18,98355968,3,1,36
't',1.719249079420142e+18,118927872,3,1,36
'o',1.719249079548935e+18,104764160,3,1,36
Key.space,1.71924907966687e+18,104888064,3,1,36
'k',1.719249080065453e+18,55581952,3,1,36
'e',1.719249080165372e+18,76494080,3,1,36
'e',1.719249080332669e+18,65259008,3,1,36
'p',1.719249080408586e+18,94220032,3,1,36
Key.space,1.719249080562526e+18,106678016,3,1,36
't',1.719249080691171e+18,124396800,3,1,36
'h',1.719249080832335e+18,67382784,3,1,36
'e',1.719249081013156e+18,107659008,3,1,36
Key.space,1.719249081121388e+18,107912960,3,1,36
's',1.719249081298696e+18,115387136,3,1,36
'u',1.719249081454696e+18,64715008,3,1,36
'p',1.719249081683319e+18,54100992,3,1,36
'p',1.719249081813482e+18,63837952,3,1,36
'o',1.719249081986375e+18,83316992,3,1,36
'r',1.719249082103575e+18,118427904,3,1,36
't',1.719249082323616e+18,105481984,3,1,36
Key.space,1.719249082389052e+18,93320192,3,1,36
'o',1.71924908254894e+18,83590912,3,1,36
'f',1.71924908306845e+18,80446976,3,1,36
Key.space,1.719249083281883e+18,105411072,3,1,36
'a',1.719249083477349e+18,112701952,3,1,36
'm',1.719249083594405e+18,70690816,3,1,36
'e',1.71924908374055e+18,96754176,3,1,36
'r',1.719249083933239e+18,104242944,3,1,36
'i',1.719249084649118e+18,56718080,3,1,36
'c',1.719249084783648e+18,97035008,3,1,36
'a',1.719249084993041e+18,91826176,3,1,36
'n',1.719249085108188e+18,71970048,3,1,36
's',1.719249085274062e+18,104241920,3,1,36
Key.space,1.71924908539541e+18,92562176,3,1,36
'a',1.719249085504604e+18,92539136,3,1,36
'n',1.719249085617138e+18,65910016,3,1,36
'd',1.71924908578427e+18,103525888,3,1,36
Key.space,1.71924908593097e+18,92596992,3,1,36
's',1.719249086200215e+18,88891904,3,1,36
'h',1.719249086313165e+18,44986880,3,1,36
'o',1.719249086501959e+18,68150016,3,1,36
'w',1.719249086640755e+18,80071168,3,1,36
's',1.719249086911012e+18,62964992,3,1,36
Key.backspace,1.719249087423988e+18,91081984,3,1,36
Key.space,1.719249087591033e+18,97263872,3,1,36
't',1.71924908775519e+18,84075008,3,1,36
'h',1.719249087830368e+18,68595968,3,1,36
'e',1.719249088017044e+18,106299136,3,1,36
'i',1.719249088183546e+18,71662848,3,1,36
'r',1.719249088341276e+18,89446144,3,1,36
Key.space,1.719249088479502e+18,81143040,3,1,36
'i',1.719249088648172e+18,71454976,3,1,36
'n',1.719249088854393e+18,33245952,3,1,36
't',1.719249089132953e+18,51682816,3,1,36
'e',1.719249089287435e+18,120627968,3,1,36
'n',1.719249089461365e+18,61583104,3,1,36
't',1.719249089612413e+18,107005952,3,1,36
'i',1.71924908972272e+18,66275072,3,1,36
'o',1.719249089890731e+18,64399104,3,1,36
'n',1.719249090060767e+18,64648960,3,1,36
's',1.719249090170691e+18,117335040,3,1,36
Key.space,1.71924909029478e+18,87201024,3,1,36
'i',1.719249090477911e+18,65611008,3,1,36
'n',1.719249090647911e+18,67729152,3,1,36
't',1.719249091075245e+18,51046912,3,1,36
'e',1.719249091218956e+18,75091968,3,1,36
'r',1.719249091441334e+18,91116032,3,1,36
'n',1.719249091594271e+18,66424064,3,1,36
'a',1.719249091765152e+18,113593088,3,1,36
't',1.719249091937016e+18,53563904,3,1,36
'i',1.719249092486452e+18,42331904,3,1,36
'o',1.719249092646933e+18,55980032,3,1,36
'n',1.719249092839763e+18,51224064,3,1,36
'a',1.719249092946081e+18,86728960,3,1,36
'l',1.719249093072481e+18,57030912,3,1,36
'l',1.719249093190672e+18,64134144,3,1,36
'y',1.719249093408231e+18,62928128,3,1,36
Key.caps_lock,1.719718869491024e+18,559104,3,1,40
'T',1.719718869618692e+18,56971008,3,1,40
Key.caps_lock,1.71971886968971e+18,4184832,3,1,40
'h',1.719718869842633e+18,63089920,3,1,40
'i',1.719718870041185e+18,79337984,3,1,40
's',1.719718870174391e+18,138062080,3,1,40
Key.space,1.719718870318758e+18,65998080,3,1,40
'w',1.71971887048099e+18,86268928,3,1,40
'a',1.719718870687269e+18,171339776,3,1,40
's',1.719718870842937e+18,107604992,3,1,40
Key.space,1.719718870997229e+18,75718912,3,1,40
'v',1.719718871197895e+18,67339008,3,1,40
'e',1.719718871271536e+18,216948992,3,1,40
'r',1.719718871456202e+18,107456000,3,1,40
'y',1.719718871738738e+18,77416192,3,1,40
Key.space,1.719718871916132e+18,82621952,3,1,40
'm',1.719718872168442e+18,81954816,3,1,40
'o',1.719718872381688e+18,78813952,3,1,40
't',1.719718872530873e+18,74892032,3,1,40
'i',1.719718872751561e+18,56826112,3,1,40
'c',1.719718873039908e+18,26836992,3,1,40
'v',1.719718873028087e+18,58830848,3,1,40
'a',1.719718873175176e+18,95900160,3,1,40
't',1.719718873390156e+18,52304896,3,1,40
'i',1.719718873702284e+18,59721984,3,1,40
'o',1.719718873852338e+18,97384192,3,1,40
'n',1.719718874025426e+18,77518080,3,1,40
'a',1.719718874131385e+18,100064000,3,1,40
'l',1.719718874316882e+18,89171200,3,1,40
Key.space,1.71971887450749e+18,69592832,3,1,40
Key.backspace,1.71971887547173e+18,64219136,3,1,40
"','",1.719718875815397e+18,89105920,3,1,40
Key.space,1.719718875962871e+18,89863936,3,1,40
'p',1.71971887619e+18,85253888,3,1,40
'a',1.719718876262367e+18,104788992,3,1,40
'r',1.719718876528385e+18,93288960,3,1,40
't',1.719718876785841e+18,75892992,3,1,40
'i',1.719718876946141e+18,76819200,3,1,40
'c',1.719718877166401e+18,101459968,3,1,40
'u',1.719718877371627e+18,52850944,3,1,40
'k',1.71971887758269e+18,43160832,3,1,40
'l',1.719718877577756e+18,53633024,3,1,40
'a',1.719718877665074e+18,113847040,3,1,40
'r',1.719718877944156e+18,87653120,3,1,40
'l',1.719718879096457e+18,67292160,3,1,40
'y',1.71971887939523e+18,67158016,3,1,40
Key.space,1.719718879560632e+18,96087808,3,1,40
'w',1.719718879858887e+18,100438016,3,1,40
'h',1.719718880008044e+18,73400064,3,1,40
'e',1.71971888012595e+18,100268032,3,1,40
'r',1.719718880352039e+18,61460992,3,1,40
'e',1.719718880515348e+18,81762048,3,1,40
Key.space,1.719718880607393e+18,83802880,3,1,40
't',1.719718880838154e+18,98565888,3,1,40
'h',1.719718881013684e+18,73709056,3,1,40
'e',1.719718881046607e+18,79436800,3,1,40
Key.space,1.719718881216723e+18,73858048,3,1,40
's',1.719718881346146e+18,117504000,3,1,40
't',1.719718881683496e+18,71473152,3,1,40
'u',1.719718882223653e+18,72568832,3,1,40
'd',1.719718882401593e+18,103063808,3,1,40
'e',1.719718882536946e+18,96623104,3,1,40
'n',1.719718882672427e+18,78920960,3,1,40
't',1.719718882939552e+18,92167936,3,1,40
's',1.719718882953562e+18,110054912,3,1,40
Key.space,1.719718883450961e+18,65430016,3,1,40
'l',1.719718894528069e+18,73798912,3,1,40
'o',1.719718894707608e+18,73244928,3,1,40
'o',1.719718894868744e+18,54407936,3,1,40
'k',1.719718894987618e+18,61176064,3,1,40
'e',1.719718895095687e+18,124113152,3,1,40
'd',1.719718895249778e+18,153387008,3,1,40
Key.space,1.719718895393882e+18,56723968,3,1,40
't',1.71971889563999e+18,73422080,3,1,40
'h',1.71971889579777e+18,97230080,3,1,40
'e',1.719718895871118e+18,91319808,3,1,40
Key.space,1.719718895999056e+18,72191232,3,1,40
Key.backspace,1.719718897753104e+18,84707072,3,1,40
Key.backspace,1.719718897929553e+18,71451136,3,1,40
'a',1.719718898569711e+18,110487808,3,1,40
't',1.719718898726638e+18,65863936,3,1,40
Key.space,1.719718898903523e+18,89345024,3,1,40
't',1.719718899123871e+18,78075904,3,1,40
'h',1.719718899285878e+18,70473984,3,1,40
'e',1.719718899322046e+18,98598144,3,1,40
Key.space,1.719718899526779e+18,65861120,3,1,40
's',1.719718899637507e+18,104953856,3,1,40
'c',1.719718899891369e+18,144459008,3,1,40
'e',1.719718900163769e+18,89302784,3,1,40
'n',1.719718900337504e+18,80818944,3,1,40
'a',1.719718900471382e+18,120218112,3,1,40
'r',1.719718900755985e+18,70475008,3,1,40
'i',1.71971890111484e+18,68139008,3,1,40
'o',1.719718901273143e+18,98615040,3,1,40
Key.space,1.719718901977571e+18,72345856,3,1,40
'n',1.719718902188719e+18,65219840,3,1,40
'o',1.719718902386893e+18,86136064,3,1,40
't',1.719718902521386e+18,69325056,3,1,40
Key.space,1.719718902660134e+18,68652032,3,1,40
'j',1.719718903461199e+18,61547008,3,1,40
'u',1.719718903610561e+18,90670080,3,1,40
's',1.719718903727874e+18,125976832,3,1,40
't',1.719718903917183e+18,75090944,3,1,40
Key.space,1.719718904107903e+18,75390976,3,1,40
'l',1.719718904544253e+18,72435200,3,1,40
'i',1.719718904742335e+18,65277952,3,1,40
'k',1.719718904911143e+18,85438976,3,1,40
'e',1.719718905039979e+18,71955968,3,1,40
Key.space,1.719718905163343e+18,64340992,3,1,40
